id	setup
482	"Epic Super Hero Civil War
9
2
0
Nick Fury
Avengers|CSA Special Marshals
Asgardian Warriors
Vision (CW)|Crystal (ROK)|Ms. Marvel (CH)|Kuurth, Breaker of Stone (FI)|Ronin (R)"
483	"Fragmented Realities
2*
2
0
Professor X
X-Men First Class|Goblin's Freak Show|MLF
Spider-Infected
Hiroim (WW)|Black Knight (AM)|Spider-Woman (PTT)|Daredevil (CW)|Vision (CW)"
484	"Pan-Dimensional Plague
10
2
30
Adrian Toomes - epic
Salvagers|Manhattan (Earth-1610)
Universal Church of Truth
Black Swan (SW2)|Skirn, Breaker of Men (FI)|Hulkbuster Iron Man (WW)|Ghost Rider (DC)|Colossus & Wolverine (XM)"
485	"The Fountain of Eternal Life
8
2
0
Shiklah, the Demon Bride
Monster Metropolis|Omens of Ragnarok
HYDRA Base
Professor X (DC)|Juggernaut (V)|Shang-Chi (SW2)|Elsa Bloodstone (SW2)|Psylocke (XM)"
486	"Devolve with Xerogen Crystals
5
2
0
King Hulk, Sakaarson
Warbound|Intelligencia
Ghost Racers|Maggia Goons
Karma (NM)|Magneto (V)|Superior Iron Man (SW1)|Adam Warlock (ITC)|Spider-Gwen (SW2)
Maggia Goons"
487	"Unite the Shards
7
2
0
The Beyonder - epic
From Beyond|Hydra Elite
Maggia Goons
Quake (AOS)|Rogue (B)|Nerkkod, Breaker of Oceans (FI)|Silk (SW2)|Moon Knight (PTT)"
488	"Distract the Hero
8
2
0
The Hood
Hood's Gang|Limbo
Cytoplasm Spikes
Black Cat (PTT)|Rocket Raccoon (GG)|Shang-Chi (SW2)|Man-Thing (D)|X-23 (XM)"
489	"Scavenge Alien Weaponry
7
2
0
Ragnarok
Registration Enforcers|Spider Friends
Cops|Asgardian Warriors
Kraven (V)|Mirage (NM)|Professor X (DC)|Apocalyptic Kitty Pryde (SW1)|Hulkbuster Iron Man (WW)
Cops"
490	"Pulse Waves from the Negative Zone
9
2
0
Thanos
Infinity Gems|MLF
Sentinel
Wolverine (DC)|Captain America (Falcon) (C75)|Bruce Banner (WW)|Longshot (XM)|Gamora (GG)"
491	"Transform Commuters into Giant Ants
8
2
0
Nick Fury
Avengers|Aspects of the Void
Khonshu Guardians
Captain Marvel (SW1)|Captain America (B)|Superior Iron Man (SW1)|Totally Awesome Hulk (CH)|Miek, The Unhived (WW)"
492	"Trap Heroes in the Microverse
11
2
0
Illuminati, Secret Society
Illuminati|CSA Special Marshals
Cape-Killers
Phoenix (XM)|Nebula (ITC)|Viv Vision (CH)|Ruby Summers (SW2)|Magneto (V)
Jessica Jones (D)"
493	"Mutating Gamma Rays
7
2
0
Zombie Green Goblin
The Deadlands|Marauders
Magma Men
Captain America (B)|Viv Vision (CH)|Karnak (ROK)|Hulkbuster Iron Man (WW)|Fantastic Four United (ANH)
Totally Awesome Hulk (CH)"
494	"Mass Produce War Machine Armor
8
2
0
Deathbird - epic
Murderworld|Sinister Six
S.H.I.E.L.D. Assault Squad
Maximus (SW1)|The Warriors Three (HOA)|Captain America (Falcon) (C75)|Stingray (DP)|Nul, Breaker of Worlds (FI)"
495	"Cage Villains in Power-Suppressing Cells
8
2
0
King Hyperion
Utopolis|Deadpool's ""Friends""
S.H.I.E.L.D. Assault Squad
Spider-Woman (PTT)|Dr. Octopus (V)|Bruce Banner (WW)|Polaris (XM)|Aurora & Northstar (XM)"
496	"Tornado of Terrigen Mists
10
2
0
Madelyne Pryor, Goblin Queen
Limbo|Life Foundation
Multiple Man
Punisher (DC)|Scarlet Spider (PTT)|Beast (SW2)|Gorgon (ROK)|Aurora & Northstar (XM)"
497	"Nitro the Supervillain Threatens Crowds
8
2
0
General Ross
Code Red|Infinity Gems
Asgardian Warriors
Terrible Jean Grey (SW2)|Valkyrie (HOA)|Hulkbuster Iron Man (WW)|Quasar (ITC)|Quicksilver (R)"
498	"Resurrect Heroes with Norn Stones
8
2
0
King Hyperion
Utopolis|MLF
Hand Ninjas
Luke Cage (CW)|Mysterio (V)|Ruby Summers (SW2)|Agent X-13 (C75)|Mr. Fantastic (FF)"
499	"Televised Deathtraps of Mojoworld
11
2
12
Wasteland Hulk
Wasteland|Annihilation Wave
Ghost Racers
Iron Man (B)|Nul, Breaker of Worlds (FI)|Kingpin (V)|Wolverine (DC)|Loki (V)"
500	"Subjugate with Obedience Disks
11
2
0
Maximus the Mad - epic
Inhuman Rebellion|Skrulls
Asgardian Warriors
Cannonball (XM)|Cloak & Dagger (CW)|Apocalyptic Kitty Pryde (SW1)|Black Widow (B)|Wasp (AM)"
501	"Break the Planet Asunder
9
2
0
Emma Frost, The White Queen
Hellions|Skrulls
Thor Corps
Terrible Jean Grey (SW2)|Bullseye (V)|Symbiote Spider-Man (PTT)|Deathlok (AOS)|Namor, the Sub-Mariner (SW1)|Groot (GG)|Sentry (WW)"
502	"Transform Commuters into Giant Ants
8
2
0
Supreme Intelligence of the Kree
Kree Starforce|Timelines of Kang
Ghost Racers
Quicksilver (R)|Speedball (CW)|Nick Fury (B)|Nul, Breaker of Worlds (FI)|Iceman (DC)"
503	"Nitro the Supervillain Threatens Crowds
8
2
0
Belasco, Demon Lord of Limbo
Demons of Limbo|Illuminati
Shi'ar Death Commandos
Hawkeye (B)|Magneto (V)|Ultron (V)|Hercules (CW)|Captain Marvel, Agent of S.H.I.E.L.D. (R)"
504	"Transform Citizens Into Demons
8
0
0
Ultron
Ultron's Legacy|Guardians of Knowhere
Asgardian Warriors
Longshot (XM)|Elektra (DC)|Mockingbird (AOS)|Psi-Lord (ANH)|Agent Venom (SW2)"
505	"Fall of the Hulks
10
2
12
Dark Phoenix - epic
Hellfire Club|Wrecking Crew
Death's Heads
Gladiator Hulk (WW)|Amadeus Cho (WW)|Silk (SW2)|Lady Thor (SW1)|Ultimate Spider-Man (SW1)"
506	"Pulse Waves from the Negative Zone
9
2
0
Mr. Sinister
Marauders|Annihilation Wave
Doombot Legion
Peter Parker, Homecoming (HC)|Miek, The Unhived (WW)|Nerkkod, Breaker of Oceans (FI)|Hellcat (R)|Gambit (B)"
507	"Master of Tyrants
8
2
0
Annihilus
Annihilation Wave|Aspects of the Void
Mandroid
Luke Cage Noir (N)|Mystique (V)|Nova (ITC)|Cable (DC)|Elektra (DC)
General Ross|Baron Heinrich Zemo|Immortal Emperor Zheng-Zhu"
508	"Mass Produce War Machine Armor
8
2
0
Hybrid
Life Foundation|Monster Metropolis
S.H.I.E.L.D. Assault Squad
Rocket Raccoon (GG)|Professor X (DC)|Spider-Man Noir (N)|Mockingbird (AOS)|Captain Marvel (SW1)"
509	"X-Men Danger Room Goes Berserk
8
2
0
Carnage
Maximum Carnage|Hood's Gang
S.H.I.E.L.D. Assault Squad
Kitty Pryde (XM)|Patriot (CW)|Jessica Jones (D)|Quake (AOS)|Storm (B)"
510	"The Mark of Khonshu
10
2
0
Mandarin - epic
Kree Starforce|Spider Friends
Khonshu Guardians
Darkhawk (R)|Nul, Breaker of Worlds (FI)|Iceman (DC)|Greithoth, Breaker of Wills (FI)|Phoenix (XM)
Ronan the Accuser (ITC)"
511	"Devolve with Xerogen Crystals
5
2
0
Zombie Green Goblin
The Deadlands|A.I.M., Hydra Offshoot
Universal Church of Truth|Mandroid
Hawkeye (B)|Moondragon (ITC)|Ultron (V)|Luke Cage (CW)|Yondu (ITC)
Mandroid"
512	"Devolve with Xerogen Crystals
5
2
0
Supreme Intelligence of the Kree
Kree Starforce|Shadow-X
The Brood|Death's Heads
Black Panther (SW1)|X-23 (XM)|Deadpool (DP)|Deathlok (AOS)|Steve Rogers, Director of S.H.I.E.L.D. (C75)
Death's Heads"
513	"Steal the Weaponized Plutonium
8
2
0
King Hulk, Sakaarson
Warbound|Aspects of the Void|Deadpool's Secret Secret Wars
Ghost Racers
Happy Hogan (HC)|Blade (DC)|Darkhawk (R)|Falcon (CW)|Iron Man Noir (N)"
514	"Put Humanity on Trial
11
2
0
Adrian Toomes - epic
Salvagers|Timelines of Kang
Shi'ar Death Commandos
Steve Rogers, Director of S.H.I.E.L.D. (C75)|Soulsword Colossus (SW2)|Professor X (DC)|Wasp (AM)|Punisher (DC)"
515	"Gladiator Pits of Sakaar
6
2
0
Carnage
Maximum Carnage|Sisterhood of Mutants
Shi'ar Death Commandos
Phoenix Force Cyclops (SW2)|Black Knight (AM)|Loki (V)|Tigra (CW)|Jean Grey (DC)"
516	"Portals to the Dark Dimension
7
2
0
Maximus the Mad
Inhuman Rebellion|Dark Avengers
Sidera Maris, Bridge Builders
Green Goblin (V)|Arkon the Magnificent (SW2)|Totally Awesome Hulk (CH)|Hulkbuster Iron Man (WW)|Namor, the Sub-Mariner (SW1)"
517	"Breach Parallel Dimensions
6
6
0
Deathbird
Shi'ar Imperial Guard|Illuminati
Shi'ar Death Commandos
Domino (DC)|Captain America (B)|Daredevil (DC)|Nick Fury (B)|Iron Man (B)"
518	"Paralyzing Venom
6
2
0
Charles Xavier, Professor of Crime
X-Men Noir|A.I.M., Hydra Offshoot
Mandroid
Spider-Woman (PTT)|Wiccan (CW)|Peter Parker (CW)|Kuurth, Breaker of Stone (FI)|Forge (DC)"
519	"Everybody Hates Deadpool
6
2
0
Shiklah, the Demon Bride
Monster Metropolis|Sisterhood of Mutants
Circus of Crime
Deadpool (DP)|Yondu (ITC)|Kingpin (V)|Silk (SW2)|Ultron (V)"
520	"X-Men Danger Room Goes Berserk
8
2
0
Madelyne Pryor, Goblin Queen
Limbo|Heroes for Hire
Cops
Rick Jones (WW)|Beta Ray Bill (HOA)|Star-Lord (GG)|Legion (XM)|Wolverine (B)"
521	"Breach Parallel Dimensions
6
6
0
Immortal Emperor Zheng-Zhu
K'un-lun|Spider-Foes
Phalanx
Captain Marvel (SW1)|Skadi (FI)|Venom (VE)|Daredevil (CW)|Ultron (V)"
522	"Capture Baby Hope
8
2
0
Onslaught - epic
Dark Descendants|Uncanny X-Men
S.H.I.E.L.D. Assault Squad
X-23 (XM)|Gorgon (ROK)|Nul, Breaker of Worlds (FI)|Juggernaut (V)|Ultron (V)"
523	"Paralyzing Venom
6
2
0
Maria Hill, Director of S.H.I.E.L.D.
S.H.I.E.L.D. Elite|Zola's Creations
M.O.D.O.K.s
Ultron (V)|Warlock (NM)|Wolfsbane (NM)|Star-Lord (GG)|Darkhawk (R)"
524	"Earthquake Drains the Ocean
11
2
0
The Goblin, Underworld Boss
Goblin's Freak Show|Limbo|Murderworld
Sentinel
Gorgon (ROK)|Psylocke (XM)|Spider-Man Noir (N)|Lady Sif (HOA)|Gwenpool (CH)"
525	"Last Stand at Avengers Tower
6
2
0
Vulture - epic
Vulture Tech|Manhattan (Earth-1610)
Khonshu Guardians
Venompool (VE)|Iron Fist (DC)|Thor (HOA)|Dazzler (XM)|Sabretooth (V)"
526	"Mass Produce War Machine Armor
8
2
0
Wasteland Hulk
Wasteland|Hellfire Club
S.H.I.E.L.D. Assault Squad
Spider-Man Noir (N)|Tony Stark (HC)|Elektra (DC)|Rocket Raccoon (GG)|Cloak & Dagger (CW)"
527	"Explosion at the Washington Monument
8
2
0
King Hyperion
Utopolis|Omens of Ragnarok
Death's Heads
Totally Awesome Hulk (CH)|Bishop (DC)|Blade (DC)|Phoenix Force Cyclops (SW2)|Apocalyptic Kitty Pryde (SW1)"
528	"Fall of the Hulks
10
2
12
J. Jonah Jameson
Queen's Vengeance|Infinity Gems
Spider-Slayer
Bruce Banner (WW)|Amadeus Cho (WW)|Captain America (Falcon) (C75)|Venom (V)|Electro (V)"
529	"Invasion of the Venom Symbiotes
8
2
0
Shiklah, the Demon Bride
Monster Metropolis|Great Lakes Avengers
Sentinel|Shi'ar Patrol Craft
Beta Ray Bill (HOA)|Gambit (B)|Darkhawk (R)|Dazzler (XM)|Domino (DC)"
530	"Tornado of Terrigen Mists
10
2
0
Kang the Conqueror - epic
Timelines of Kang|Underworld
M.O.D.O.K.s
Captain Britain (SW2)|Gladiator Hulk (WW)|Steve Rogers, Director of S.H.I.E.L.D. (C75)|Wolfsbane (NM)|Drax the Destroyer (GG)"
531	"S.H.I.E.L.D. vs. HYDRA War
7
2
0
M.O.D.O.K.
Hydra Elite|Intelligencia
Cape-Killers
Wolfsbane (NM)|Elektra (DC)|Ruby Summers (SW2)|Legion (XM)|Dr. Punisher, Soldier Supreme (SW2)"
532	"Steal All Oxygen on Earth
8
2
0
Loki
Enemies of Asgard|K'un-lun
S.H.I.E.L.D. Assault Squad
Super-Skrull (ANH)|Squirrel Girl (D)|Ronan the Accuser (ITC)|Hercules (CW)|Iceman (DC)"
533	"Scavenge Alien Weaponry
7
2
0
Arnim Zola
Zola's Creations|Brotherhood
Maggia Goons|Sidera Maris, Bridge Builders
Ronin (R)|Angel Noir (N)|Moon Knight (PTT)|Venom (V)|Medusa (ROK)
Maggia Goons"
534	"Epic Super Hero Civil War
9
2
0
Dark Phoenix - epic
Hellfire Club|S.H.I.E.L.D. Elite
The Brood
Caiera (WW)|Iron Man Noir (N)|Blade (DC)|Quicksilver (R)|Goliath (CW)"
535	"Deadpool Writes a Scheme
6
2
0
Wasteland Hulk
Wasteland|S.H.I.E.L.D. Elite
Khonshu Guardians
Solo (DP)|Psylocke (XM)|Shang-Chi (SW2)|Thor (HOA)|Phoenix (XM)"
536	"The Korvac Saga
8
2
0
Evil Deadpool
Evil Deadpool Corpse|S.H.I.E.L.D. Elite
Phalanx
Elsa Bloodstone (SW2)|Heralds of Galactus (ANH)|Proxima Midnight (SW1)|Emma Frost (B)|Phyla-Vell (ITC)"
537	"Annihilation: Conquest
11
2
0
J. Jonah Jameson - epic
MLF|Life Foundation
Spider-Slayer
Spider-Man Noir (N)|Captain America 1941 (C75)|Patriot (CW)|Howard the Duck (D)|Black Widow (B)|Daredevil (CW)"
538	"Televised Deathtraps of Mojoworld
11
2
12
Shadow King
Shadow-X|MLF
Circus of Crime
Crystal (ROK)|Speed (R)|Corvus Glaive (SW2)|Agent Phil Coulson (AOS)|Old Man Logan (SW1)"
539	"The Clone Saga
8
2
0
Morgan Le Fay - epic
Queen's Vengeance|Zola's Creations
Hellfire Cult
Nul, Breaker of Worlds (FI)|Skirn, Breaker of Men (FI)|Black Bolt (ROK)|Man-Thing (D)|Venompool (VE)"
540	"Destroy the Nova Corps
9
2
0
The Hood - epic
Hood's Gang|Subterranea
Spider-Infected
Storm & Black Panther (CW)|Deadpool (DP)|Solo (DP)|Stingray (DP)
Nova (ITC)"
541	"The Mark of Khonshu
10
2
0
Belasco, Demon Lord of Limbo
Demons of Limbo|Mojoverse
Khonshu Guardians
Spider-Man (B)|Hulk (B)|Wolverine (B)|Apocalyptic Kitty Pryde (SW1)|Rogue (B)
Wasp (AM)"
542	"Dark Reign of H.A.M.M.E.R. Officers
7
2
0
General Ross
Code Red|Brotherhood
Spider-Infected
Venom Rocket (VE)|Dazzler (XM)|Howard the Duck (D)|Thing (FF)|Proxima Midnight (SW1)"
543	"Trap Heroes in the Microverse
11
2
0
Hydra Super-Adaptoid
A.I.M., Hydra Offshoot|CSA Special Marshals
Sentinel
X-23 (XM)|Darkhawk (R)|Iceman (DC)|Rocket Raccoon (GG)|Namor, the Sub-Mariner (SW1)
Skirn, Breaker of Men (FI)"
544	"Dark Alliance
8
2
0
Mephisto
Underworld|Avengers
Mandroid
Nerkkod, Breaker of Oceans (FI)|Deathlok (AOS)|Steve Rogers, Director of S.H.I.E.L.D. (C75)|Ultimate Spider-Man (SW1)|Captain Marvel (SW1)"
545	"United States Split by Civil War
10
2
0
Mephisto
Underworld|Registration Enforcers
HYDRA Base
Beta Ray Bill (HOA)|Proxima Midnight (SW1)|Joe Fixit, Grey Hulk (WW)|Iron Man Noir (N)|Lady Sif (HOA)"
546	"Secret Empire of Betrayal
11
2
0
Poison Thanos - epic
Poisons|The Deadlands
Death's Heads
Gorgon (ROK)|Moondragon (ITC)|X-23 (XM)|Mr. Fantastic (FF)|Nul, Breaker of Worlds (FI)
Happy Hogan (HC)"
547	"World War Hulk
9
2
0
Loki
Enemies of Asgard|The Mighty
Khonshu Guardians
Winter Soldier (C75)|Phoenix (XM)|Venom (V)|Falcon (CW)|Enchantress (V)
Immortal Emperor Zheng-Zhu|Ragnarok|The Goblin, Underworld Boss"
548	"Ruin the Perfect Wedding
11
2
0
The Beyonder - epic
From Beyond|Masters of Evil (WWII)
Ghost Racers
Scarlet Witch (R)|Venom (VE)|Mystique (V)|Venomized Dr. Strange (VE)|Slapstick (DP)
Old Man Logan (SW1)|Symbiote Spider-Man (PTT)"
549	"Infiltrate the Lair with Spies
8
2
0
Evil Deadpool
Evil Deadpool Corpse|Registration Enforcers
S.H.I.E.L.D. Assault Squad
Crystal (ROK)|Steve Rogers, Director of S.H.I.E.L.D. (C75)|Wolverine (B)|Luke Cage Noir (N)|Thing (FF)"
550	"Brainwash the Military
7
2
0
Authoritarian Iron Man
Superhuman Registration Act|Sentinel Territories
S.H.I.E.L.D. Assault Squad
Green Goblin (V)|Phyla-Vell (ITC)|Black Swan (SW2)|Rogue (B)|Colossus & Wolverine (XM)"
551	"Pull Earth into Medieval Times
9
2
0
The Sentry
Aspects of the Void|Radiation
Multiple Man
Medusa (ROK)|Beta Ray Bill (HOA)|High-Tech Spider-Man (HC)|Colossus (DC)|Captain Marvel, Agent of S.H.I.E.L.D. (R)"
552	"Hail Hydra
11
2
0
Kingpin
Streets of New York|Goblin's Freak Show
The Brood
Bishop (DC)|Namora (WW)|No-Name, Brood Queen (WW)|Cannonball (XM)|Rick Jones (WW)"
553	"Ruin the Perfect Wedding
11
2
0
Professor X
X-Men First Class|Army of Evil
Mandarin's Rings
Captain Britain (SW2)|Captain Mar-Vell (ITC)|Captain America (Falcon) (C75)|The Warriors Three (HOA)|Photon (R)
Kraven (V)|Kuurth, Breaker of Stone (FI)"
554	"X-Cutioner's Song
8
0
0
Thanos
Infinity Gems|Heroes for Hire
M.O.D.O.K.s
Silk (SW2)|Wasp (AM)|Peter's Allies (HC)|Skirn, Breaker of Men (FI)|Ronan the Accuser (ITC)
Captain Britain (SW2)"
555	"Break the Planet Asunder
9
2
0
Nick Fury
Avengers|Underworld
Universal Church of Truth
Namora (WW)|Ms. Marvel (CH)|Emma Frost (B)|Drax the Destroyer (GG)|Captain Mar-Vell (ITC)|Jubilee (XM)|Colossus & Wolverine (XM)"
556	"Sneak Attack the Heroes' Homes
6
2
0
Odin
Masters of Evil (WWII)|Skrulls
Asgardian Warriors
Caiera (WW)|Skirn, Breaker of Men (FI)|Iron Fist (DC)"
557	"Clash of the Monsters Unleashed
10
2
12
Pagliacci
Wrecking Crew|Vulture Tech
Multiple Man
Captain America 1941 (C75)|The Warriors Three (HOA)|Heralds of Galactus (ANH)|Luke Cage (CW)|Psylocke (XM)"
558	"Cage Villains in Power-Suppressing Cells
8
2
0
Carnage
Maximum Carnage|U-Foes
Doombot Legion
Phoenix (XM)|Heralds of Galactus (ANH)|Apocalyptic Kitty Pryde (SW1)|Dazzler (XM)|Iceman (DC)"
559	"Destroy the Nova Corps
9
2
0
Poison Thanos - epic
Poisons|Streets of New York
Sentinel
Joe Fixit, Grey Hulk (WW)|Soulsword Colossus (SW2)|Colossus & Wolverine (XM)|Black Bolt (SW1)
Nova (CH)"
560	"Ferry Disaster
9
2
0
Pagliacci
Wrecking Crew|Vulture Tech
Hellfire Cult
Iron Fist (DC)|Lady Thor (SW1)|Goliath (CW)|Hellcat (R)|Slapstick (DP)"
561	"Reveal Heroes' Secret Identities
6
2
0
Apocalypse
Four Horsemen|Marvel Knights
Mandroid
Terrible Jean Grey (SW2)|Medusa (ROK)|Thor (HOA)|War Machine (R)|Magik (SW1)|Rogue (B)|Namora (WW)"
562	"Negative Zone Prison Breakout
8
2
0
The Red King
Sakaar Imperial Guard|From Beyond
Shi'ar Death Commandos|Multiple Man
Peter Parker, Homecoming (HC)|Venomized Dr. Strange (VE)|Angel Noir (N)|Tigra (CW)|Beast (XM)"
563	"Graduation at Xavier's X-Academy
8
2
0
Pagliacci - epic
Wrecking Crew|Omens of Ragnarok
The Brood
Terrible Jean Grey (SW2)|Skadi (FI)|Soulsword Colossus (SW2)|Black Knight (AM)|Nebula (ITC)"
564	"The Korvac Saga
8
2
0
Ultron
Ultron's Legacy|Dark Avengers
Universal Church of Truth
Ms. America (D)|Magneto (V)|Rogue (B)|Nul, Breaker of Worlds (FI)|Terrible Jean Grey (SW2)"
565	"Master the Mysteries of Kung-Fu
8
2
0
King Hyperion
Utopolis|Monster Metropolis
Cytoplasm Spikes
Spider-Woman (PTT)|Daredevil (CW)|Superior Iron Man (SW1)|Hulk (B)|Juggernaut (V)"
566	"Clash of the Monsters Unleashed
10
2
12
Kang the Conqueror
Timelines of Kang|Shadow-X
Sapien League
Hiroim (WW)|Venom (V)|Kingpin (V)|Cloak & Dagger (CW)|Kraven (V)"
567	"Steal All Oxygen on Earth
8
2
0
Hybrid - epic
Life Foundation|Heralds of Galactus
Death's Heads
Mystique (V)|Hawkeye (B)|Ms. Marvel (CH)|Human Torch (FF)|Quicksilver (R)"
568	"House of M
8
2
0
Emma Frost, The White Queen
Hellions|Streets of New York
M.O.D.O.K.s
Cannonball (XM)|Old Man Logan (SW1)|Bishop (DC)|Havok (XM)|Yondu (ITC)|Ronan the Accuser (ITC)"
569	"Gladiator Pits of Sakaar
6
2
0
Thanos
Infinity Gems|Army of Evil
Multiple Man
Ms. Marvel (CH)|Tony Stark (HC)|Warlock (NM)|Skirn, Breaker of Men (FI)|Nul, Breaker of Worlds (FI)"
570	"Symbiotic Absorption
11
2
0
Wasteland Hulk
Murderworld|Wasteland|CSA Special Marshals
Sidera Maris, Bridge Builders
Emma Frost (B)|Ant-Man (AM)|Nebula (ITC)|Mr. Fantastic (FF)|Valkyrie (HOA)
Arcade"
571	"World War Hulk
9
2
0
Wasteland Hulk
Wasteland|Black Order of Thanos
Magma Men
Adam Warlock (ITC)|Venom (VE)|Maximus (SW1)|Karnak (ROK)|Cannonball (XM)
Emma Frost, The White Queen|Madelyne Pryor, Goblin Queen|King Hyperion"
572	"Put Humanity on Trial
11
2
0
Mole Man
Subterranea|Goblin's Freak Show
Universal Church of Truth
Thor (B)|Spider-Gwen (SW2)|Hulkling (CW)|Hiroim (WW)|Psi-Lord (ANH)"
573	"Steal the Weaponized Plutonium
8
2
0
Kang the Conqueror - epic
Timelines of Kang|Underworld|Subterranea
Cytoplasm Spikes
Solo (DP)|Lady Sif (HOA)|Elektra (DC)|Ultron (V)|Mirage (NM)"
574	"X-Men Danger Room Goes Berserk
8
2
0
Mole Man
Subterranea|Evil Deadpool Corpse
Maggia Goons
Jubilee (XM)|Phoenix Force Cyclops (SW2)|Ultimate Spider-Man (SW1)|Maximus (SW1)|Peter Parker (CW)"
575	"The Korvac Saga
8
2
0
Kang the Conqueror
Timelines of Kang|Monsters Unleashed
Sidera Maris, Bridge Builders
Apocalyptic Kitty Pryde (SW1)|Nul, Breaker of Worlds (FI)|Korg (WW)|Peter Parker (CW)|Sunspot (NM)"
576	"Televised Deathtraps of Mojoworld
11
2
12
Odin
Aspects of the Void|Sakaar Imperial Guard
Asgardian Warriors
High-Tech Spider-Man (HC)|Wolfsbane (NM)|Dazzler (XM)|Iron Man Noir (N)|Super-Skrull (ANH)"
577	"Avengers vs. X-Men
9
2
0
Kingpin
Streets of New York|Goblin's Freak Show
Circus of Crime
Gwenpool (CH)|Nova (CH)|Amadeus Cho (WW)|Rocket Raccoon (GG)|Gamora (GG)|Star-Lord (GG)
Champions|Guardians"
578	"House of M
8
2
0
The Sentry
Aspects of the Void|Black Order of Thanos
Cops
Longshot (XM)|Jean Grey (DC)|Gambit (B)|Angel Noir (N)|Black Cat (PTT)|Agent Phil Coulson (AOS)"
579	"Negative Zone Prison Breakout
8
2
0
Misty Knight
Heroes for Hire|Queen's Vengeance
Cape-Killers|Mandroid
Star-Lord (GG)|Falcon (CW)|Rogue (B)|Enchantress (V)|Shang-Chi (SW2)"
580	"Deadpool Kills the Marvel Universe
6
2
0
Mysterio
Sinister Six|Emissaries of Evil
Sapien League
Stingray (DP)|Black Bolt (SW1)|Adam Warlock (ITC)|Cyclops (B)"
581	"Tornado of Terrigen Mists
10
2
0
Spider-Queen
Avengers|Marvel Knights
Spider-Infected
Nebula (ITC)|Captain Marvel, Agent of S.H.I.E.L.D. (R)|Namor, the Sub-Mariner (SW1)|Black Bolt (ROK)|Groot (GG)"
582	"Crown Thor King of Asgard
8
2
0
Mr. Sinister
Marauders|Sentinel Territories
Spider-Slayer
The Captain and the Devil (SW2)|Emma Frost (B)|Ruby Summers (SW2)|Ultimate Spider-Man (SW1)|Dr. Octopus (V)"
583	"Shoot Hulk into Space
8
2
0
Belasco, Demon Lord of Limbo
Demons of Limbo|Maximum Carnage
Magma Men
Deadpool (DP)|Corvus Glaive (SW2)|Nova (CH)|Sunspot (NM)|Beast (SW2)
Bruce Banner (WW)"
584	"Secret Empire of Betrayal
11
2
0
Dark Phoenix
Hellfire Club|Underworld
Cytoplasm Spikes
Rogue (B)|Legion (XM)|Black Bolt (ROK)|Scarlet Spider (PTT)|Goliath (CW)
Deadpool (B)"
585	"Master of Tyrants
8
2
0
Spider-Queen
Dark Council|Timelines of Kang
Spider-Infected
Falcon (CW)|Kuurth, Breaker of Stone (FI)|Silk (SW2)|Namor, the Sub-Mariner (SW1)|Punisher (DC)
Emperor Vulcan of the Shi'ar|Evil Deadpool|Belasco, Demon Lord of Limbo"
586	"Imprison Unregistered Superhumans
11
2
0
Stryfe
MLF|Sinister Six
Spider-Infected
Kraven (V)|Longshot (XM)|Colossus (DC)|Jessica Jones (D)|Happy Hogan (HC)"
587	"Fall of the Hulks
10
2
12
M.O.D.O.K.
Intelligencia|Army of Evil
HYDRA Base
Totally Awesome Hulk (CH)|Gladiator Hulk (WW)|Silver Surfer (FF)|Ultron (V)|No-Name, Brood Queen (WW)"
588	"Explosion at the Washington Monument
8
2
0
Mr. Sinister
Marauders|Skrulls
Circus of Crime
Phoenix Force Cyclops (SW2)|Hercules (CW)|Hulkbuster Iron Man (WW)|Captain Britain (SW2)|Nova (CH)"
589	"Five Families of Crime
8
2
0
Deathbird
Shi'ar Imperial Guard|MLF|The Deadlands|Great Lakes Avengers
Shi'ar Patrol Craft
Venompool (VE)|Corvus Glaive (SW2)|Bishop (DC)|Maximus (SW1)|Miek, The Unhived (WW)"
590	"Pull Reality Into the Negative Zone
8
2
0
Mephisto
Underworld|Uncanny X-Men
Sidera Maris, Bridge Builders
Magik (SW1)|Black Cat (PTT)|Thor (B)|Tony Stark (HC)|Agent Phil Coulson (AOS)"
591	"Earthquake Drains the Ocean
11
2
0
The Grandmaster
Elders of the Universe|Enemies of Asgard|Masters of Evil
Death's Heads
Kitty Pryde (XM)|Sabretooth (V)|Daredevil (DC)|Forge (DC)|Venom (V)"
592	"Crown Thor King of Asgard
8
2
0
Poison Thanos
Poisons|Spider-Foes
Cape-Killers
Gambit (B)|Wasp (AM)|Banshee (XM)|Ant-Man (AM)|Daredevil (DC)"
593	"Destroy the Nova Corps
9
2
0
Deathbird
Shi'ar Imperial Guard|Hellfire Club
Shi'ar Patrol Craft
Hercules (CW)|Terrible Jean Grey (SW2)|Daredevil (CW)|Speedball (CW)
Nova (CH)"
594	"Super Hero Civil War
8
2
0
The Grandmaster
Elders of the Universe|X-Men Noir
Phalanx
Quicksilver (R)|Stingray (DP)|Professor X (DC)|Ultimate Spider-Man (SW1)"
595	"Portals to the Dark Dimension
7
2
0
Kingpin
Streets of New York|Underworld
Doombot Legion
Thing (FF)|Domino (DC)|Agent X-13 (C75)|Storm (B)|Squirrel Girl (D)"
596	"Organized Crime Wave
8
2
0
Onslaught - epic
Dark Descendants|Kree Starforce
Maggia Goons
Longshot (XM)|Sentry (WW)|Punisher (DC)|Nick Fury (B)|Karma (NM)"
